lat,lon,name,amenity,addr:street,addr:housenumber,addr:city,addr:postcode,addr:country,id,version,timestamp,changeset,uid,user,shop,building,opening_hours,source,phone,website,brand,brand:wikidata,cuisine,operator,brand:wikipedia,wheelchair,name:en,remaining_tags_json,ZIP,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
33.0447793,-117.2944141,E Street Eyes,doctors,West E Street,128,Encinitas,92024,,619530474,4,2018-06-27T22:11:28Z,60230212,360392,maxerickson,optician,,Mo-Th 09:00-17:00; Fr 09:00-14:00; Sa 10:00-14:00,,+1 760 931 1390,https://www.estreeteyes.com/,,,,,,,,"{""addr:state"": ""CA"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""optometry""}",92023.0,92023.0,Encinitas,CA,Post Office or large volume customer,92024,Spatial join to ZCTA
33.0374062,-117.2397467,Rite-Aid Pharmacy,pharmacy,,,,,,619534796,2,2010-07-17T06:34:31Z,5239632,48060,SatGarcia,,,,,,,,,,,,,,{},92024.0,92024.0,Encinitas,CA,Zip Code Area,92024,Zip matches ZCTA
32.8263598,-117.1909575,Robert J. Bey DDS,dentist,,,,,,769483183,2,2010-06-12T04:58:17Z,4967662,48060,SatGarcia,,,,,,,,,,,,,,"{""dentistry_type"": ""general;cosmetic""}",92177.0,92177.0,San Diego,CA,Post Office or large volume customer,92117,Spatial join to ZCTA
32.8314553,-117.2044461,CVS Pharmacy,pharmacy,,,,,,788871975,3,2019-10-04T02:13:27Z,75257280,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",92197.0,92197.0,San Diego,CA,Post Office or large volume customer,92128,Spatial join to ZCTA
32.8093114,-117.2101852,Perlman Clinic Clairemont,doctors,Moraga Avenue,3737,San Diego,92117,,5371991506,6,2020-07-22T20:35:54Z,88368101,318696,n76,,,Mo-Fr 08:00-17:00,,+1-858-799-0855,https://perlmanclinic.com/urgent-care-clairemont/,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""B-103""}",92117.0,92117.0,San Diego,CA,Zip Code Area,92117,Zip matches ZCTA
32.5284027,-117.032884,Medimart,pharmacy,Avenida Miguel Negrete,,,,,5395558422,1,2018-02-07T11:17:52Z,56145644,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5316603,-117.0379981,Farmacias del Ahorro,pharmacy,Calle Emiliano Zapata 5ta,1110,,,,5395558423,5,2020-03-27T22:41:56Z,82735713,10304496,sarahdenise,,,24/7,,9720100,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5273056,-117.0329927,Farmacia La Mas Barata,pharmacy,Avenida Ignacio Zaragoza,,Tijuana,,,5395583094,3,2020-04-03T17:33:47Z,83048013,10382389,RConnorsCarte19,,,,,,,,,,,,,,"{""healthcare"": ""pharmacy""}",92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5054638,-116.978209,Roma,pharmacy,,,,,,5411993860,1,2018-02-14T10:47:51Z,56349239,3630353,Vagabundox,,,,,,,,,,,,,,"{""healthcare"": ""pharmacy""}",92179.0,92179.0,San Diego,CA,Post Office or large volume customer,92154,Spatial join to ZCTA
32.5329435,-117.047491,Clínica Santa Martha,clinic,Calle Carillo Puerto,,,,,5460552821,2,2018-03-07T04:57:09Z,56955813,3630353,Vagabundox,,,,,6850456,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5333257,-117.0471948,Roma,pharmacy,Calle Carillo Puerto,,,,,5460593821,2,2018-03-07T04:57:09Z,56955813,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5337789,-117.0417179,Farmacia Internacional,pharmacy,Calle 3ra - Carillo Puerto,,Tijuana,,,5470149821,2,2018-03-12T01:24:12Z,57096813,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5351512,-117.0419176,Farmacia Benavides,pharmacy,Miguel F. Martinez - D,,,,,5470149921,2,2018-03-12T01:24:12Z,57096813,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.7328889,-117.164222,San Diego American Indian Health Center,clinic,1st Avenue,2630,San Diego,92103,,5481062041,1,2018-03-15T18:57:39Z,57221028,360392,maxerickson,,,,,+1 619 234 2158,https://sdaihc.org/,,,,,,,,"{""healthcare"": ""clinic""}",92163.0,92163.0,San Diego,CA,Post Office or large volume customer,92103,Spatial join to ZCTA
32.8828285,-117.2264922,La Jolla Cosmetic Surgery Centre,clinic,Genesee Avenue,9850,La Jolla,92037,,5483048438,1,2018-03-16T16:43:16Z,57246875,360392,maxerickson,,,,,+1 858 452 1981,https://www.ljcsc.com/,,,,,,,,"{""addr:unit"": ""Suite 130"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""plastic_surgery""}",92093.0,92093.0,La Jolla,CA,Zip Code Area,92037,Spatial join to ZCTA
32.8426959,-117.2734621,Urgent Care La Jolla,doctors,Girard Avenue,7634,La Jolla,92037,,5497967917,3,2019-06-10T18:20:06Z,71113657,4705962,mds08011,,,Mo-Fr 09:00-17:30; Sa 10:00-16:00,,+1-858-255-8325,http://urgentcarelajolla.com,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""J"", ""healthcare"": ""doctor"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes""}",92039.0,92039.0,La Jolla,CA,Post Office or large volume customer,92037,Spatial join to ZCTA
32.5181206,-117.0120205,La Mas Barata,pharmacy,Boulevard General Rodolfo Sánchez Taboada,,Tijuana,,,5498075266,1,2018-03-23T06:28:55Z,57444999,3630353,Vagabundox,,,24/7,,,,,,,,,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",92154.0,92154.0,San Diego,CA,Zip Code Area,92154,Zip matches ZCTA
32.4776137,-116.9862204,Granja Transfronteriza,social_facility,Picacho del Condor,12546,Tijuana,22190,,5574149736,1,2018-04-23T17:28:18Z,58346351,8090238,Gamaliel Palomo,,,,,,,,,,Torolab,,yes,,"{""social_facility"": ""community_centre"", ""social_facility:for"": ""family""}",92179.0,92179.0,San Diego,CA,Post Office or large volume customer,92154,Spatial join to ZCTA
32.4866361,-116.9253236,Insurgentes,hospital,,,,,,5602987354,1,2018-05-07T20:46:03Z,58770389,7249096,Ivan Vazquez,,,,,,,,,,,,,,"{""healthcare"": ""hospital""}",92143.0,92143.0,San Ysidro,CA,Post Office or large volume customer,92173,Spatial join to ZCTA
32.5378759,-116.9302679,Farmacia Yza,pharmacy,Avenida Licenciado José López Portillo Poniente,,,,,5659736521,1,2018-06-03T02:07:25Z,59497500,3630353,Vagabundox,,,,,,,,,,,,,,{},92158.0,92158.0,San Diego,CA,Post Office or large volume customer,92154,Spatial join to ZCTA
32.5311057,-117.0449292,IMSS Clinica 19,clinic,,,,,,5721707821,1,2018-06-27T04:47:12Z,60200103,6832975,Tahoe1999,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.9208385,-117.2135328,A+ Dental,dentist,Carmel Mountain Road,4653,San Diego,92130,,5737222802,3,2019-02-22T16:55:46Z,67472960,9451067,b-jazz-bot,,,Mo-Fr 09:00-18:00,,,https://www.aplusdental.us/,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""306"", ""healthcare"": ""dentist"", ""healthcare:speciality"": ""dentist;dentistry;cosmetic_dentistry;denturist;dental_surgery""}",92191.0,92191.0,San Diego,CA,Post Office or large volume customer,92121,Spatial join to ZCTA
32.9000763,-117.1884799,Sorrento Valley Dental Group,dentist,Mira Mesa Boulevard,5915,,,,5737498536,2,2019-02-18T21:16:40Z,67330328,9451067,b-jazz-bot,,,"Mo-Fr 08:00-18:00; Th,Sa 08:00-14:00",,+1-858-558-2121,https://www.sorrentovalleydental.com/,,,,,,,,"{""addr:unit"": ""B""}",92121.0,92121.0,San Diego,CA,Zip Code Area,92121,Zip matches ZCTA
32.7473237,-117.2523064,"James T. Webber, MD",doctors,,,,,,5746000612,1,2018-07-07T22:23:19Z,60498611,8491300,cartographo,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",92107.0,92107.0,San Diego,CA,Zip Code Area,92107,Zip matches ZCTA
32.4922685,-116.9056221,Farmacia Similares,hospital,,,,,,5807363608,1,2018-08-03T16:15:09Z,61335364,8640580,ivarire,,,,,,,,,,,,,,"{""healthcare"": ""hospital""}",92179.0,92179.0,San Diego,CA,Post Office or large volume customer,92154,Spatial join to ZCTA
32.7169381,-117.1598782,CVS Pharmacy,pharmacy,,,,,,5825476427,3,2020-03-22T21:06:27Z,82494521,10927940,MTK67,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",92112.0,92112.0,San Diego,CA,Post Office or large volume customer,92101,Spatial join to ZCTA
32.5393296,-117.0294819,Dr MEXICO | Chaparral Border Location,dentist,"Av de la Amistad, Empleados Federales","Av de la Amistad 2005, Empleados Federales",Tijuana,22010,MX,7103914253,6,2021-01-16T15:38:54Z,97609420,12169583,davidfaure_bot,,,"Mo-Fr 09:00-17:00; Sa 09:00-15:00, Su off",,+1-619-906-7415,http://mexicodentalgroup.com,,,,J Crayne,,,,"{""addr:state"": ""B.C."", ""description"": ""Dr MEXICO | Chaparral Border Location | Dental Implants in Mexico, Dentists in Tijuana."", ""healthcare"": ""dentist"", ""healthcare:speciality"": ""general"", ""payment:cash"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:paypal"": ""yes"", ""payment:visa"": ""yes""}",92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.6600053,-117.0337697,Rite Aid,pharmacy,,,,,,4679675284,2,2019-04-11T04:28:26Z,69102690,115918,Timothy Smith,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",91908.0,91908.0,Bonita,CA,Post Office or large volume customer,91902,Spatial join to ZCTA
32.5195194,-117.0207812,Hospital San Roman,hospital,,,,,,4692884452,2,2017-06-26T02:58:00Z,49826276,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5249821,-117.0375254,El grano de Oro,veterinary,,,,,,4765362724,2,2018-01-09T01:40:19Z,55279950,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5334102,-117.0185576,La + Barata,pharmacy,,,,,,4857522024,1,2017-05-16T11:22:03Z,48728387,3630353,Vagabundox,,,,,,,,,,,,,,"{""name:es"": ""La + Barata""}",92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.8425748,-117.2734455,The Secret Vein Clinic,clinic,Girard Avenue,7634,La Jolla,92037,,4865734055,6,2018-03-16T15:09:18Z,57244295,360392,maxerickson,,,Mo-Fr 09:00-18:00,,+1-8584123353,http://thesecretveinclinic.com/,,,,Peter Mann,,,,"{""addr:state"": ""CA"", ""email"": ""info@thesecretveinclinic.com"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""vascular_surgery"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes""}",92039.0,92039.0,La Jolla,CA,Post Office or large volume customer,92037,Spatial join to ZCTA
32.5252487,-117.0159195,Centro Radiologico del Rio,clinic,,,,,,4910653077,2,2017-07-12T02:29:48Z,50216532,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5189385,-117.0178724,La + Barata,pharmacy,,,,,,4931777858,1,2017-06-23T04:27:18Z,49761134,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.6280137,-117.0744737,CVS Pharmacy,pharmacy,,,,,,4937341964,2,2020-02-17T01:18:16Z,81085065,3016843,Adorable-world,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",91912.0,91912.0,Chula Vista,CA,Post Office or large volume customer,91911,Spatial join to ZCTA
32.5245966,-117.0326901,Farmacias Similares,pharmacy,,,,,,4967108342,1,2017-07-13T01:22:38Z,50243999,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5246124,-117.0323655,Farmacia Titán,pharmacy,,,,,,4967108343,1,2017-07-13T01:22:39Z,50243999,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5201461,-117.0216827,Famacias Similares,pharmacy,Boulevard Cuauhtémoc Sur Oriente,,Tijuana,,,4967149605,1,2017-07-13T02:35:02Z,50244622,3630353,Vagabundox,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5141534,-116.9875806,Farmacia Milenio,pharmacy,,,,,,4981219689,1,2017-07-20T00:37:45Z,50420111,3630353,Vagabundox,,,,,,,,,,,,,,{},92158.0,92158.0,San Diego,CA,Post Office or large volume customer,92154,Spatial join to ZCTA
32.7214826,-117.231497,Pt. Loma - Shelter Island Drug,pharmacy,,,,,,7534715785,2,2020-07-24T20:11:37Z,88475657,10430344,CSanders0,,,,,,,,,,,,,,"{""healthcare"": ""pharmacy""}",92166.0,92166.0,San Diego,CA,Post Office or large volume customer,92106,Spatial join to ZCTA
32.9830478,-117.0741954,Carmel Mtn Ranch Dental Care,dentist,Carmel Mountain Road,12075,San Diego,92128,,7722508689,1,2020-07-17T00:44:32Z,88110377,11483599,lonnez,,,Mo-Th 08:00-17:00; Fr 09:00-15:00,,+1-858-487-6453,https://cmrdentalcare.com/,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""Suite 210"", ""email"": ""CMRdentalcare@gmail.com"", ""healthcare"": ""dentist"", ""mapillary"": ""2zLnIpFLxjd0SSMouCSdRl""}",92150.0,92150.0,San Diego,CA,Post Office or large volume customer,92128,Spatial join to ZCTA
32.9909057,-117.2591509,"Sarah Belderes, DDS",dentist,Academy Drive,781,Solana Beach,92075,,7844363073,1,2020-08-25T20:39:01Z,89934124,8783843,joeybab3,,,,SanGIS Addresses Public Domain (http://www.sangis.org/),,,,,,,,,,"{""healthcare"": ""dentist""}",92075.0,92075.0,Solana Beach,CA,Zip Code Area,92075,Zip matches ZCTA
32.9909339,-117.2591518,Sheryl Nelson D.D.S. Family Dentistry,dentist,Academy Drive,781,Solana Beach,92075,,7844363082,1,2020-08-25T20:39:01Z,89934124,8783843,joeybab3,,,,SanGIS Addresses Public Domain (http://www.sangis.org/),,,,,,,,,,"{""healthcare"": ""dentist""}",92075.0,92075.0,Solana Beach,CA,Zip Code Area,92075,Zip matches ZCTA
32.9908093,-117.2591495,"John. D. Hill, M.D. Family Practice",doctors,Academy Drive,777,Solana Beach,92075,,7844436089,1,2020-08-25T20:39:01Z,89934124,8783843,joeybab3,,,,SanGIS Addresses Public Domain (http://www.sangis.org/),,,,,,,,,,"{""healthcare"": ""doctor""}",92075.0,92075.0,Solana Beach,CA,Zip Code Area,92075,Zip matches ZCTA
32.9004031,-117.2430336,Bighorn Mohs Surgery and Dermatology Center,clinic,,,,,,7320512055,1,2020-03-22T21:35:17Z,82495032,7572965,lasagna,,,,,,https://www.scripps.org/locations/specialty-centers/scripps-shiley-pavilion/bighorn-mohs-surgery-and-dermatology-center?tab=overview,,,,,,,,"{""healthcare"": ""clinic"", ""healthcare:speciality"": ""dermatology""}",92093.0,92093.0,La Jolla,CA,Zip Code Area,92037,Spatial join to ZCTA
32.5200619,-117.0216773,Farmacias Similares,pharmacy,Boulevard Cuauhtémoc Sur Oriente,,,,,7326435565,1,2020-03-24T20:10:47Z,82588208,4240913,Corban8,,,,,,,,,,,,,,{},92173.0,92173.0,San Ysidro,CA,Zip Code Area,92173,Zip matches ZCTA
32.5114078,-117.1202324,Farmacias Similares,pharmacy,Avenida Paseo a Playas de Tijuana,,,,,7355007766,1,2020-04-01T16:26:38Z,82935967,4240913,Corban8,,,,,,,,,,,,,,{},91932.0,91932.0,Imperial Beach,CA,Zip Code Area,91932,Zip matches ZCTA
32.6094072,-117.0676769,Birthline of San Diego County,social_facility,3rd Avenue,1220,Chula Vista,91911,,6606242165,5,2019-12-23T19:22:20Z,78787232,5673171,Adam Espinosa,,,"Mo-Fr 09:00-12:00; Tu 13:00-17:00,08:30-12:00; Sa[2] 09:00-12:00; Dec 15-Jan 5 off",,+1 619-425-5012,,,,,,,limited,,"{""addr:unit"": ""1"", ""changing_table"": ""yes"", ""level"": ""0"", ""social_facility"": ""outreach"", ""social_facility:for"": ""Families""}",91909.0,91909.0,Chula Vista,CA,Post Office or large volume customer,91911,Spatial join to ZCTA
32.7634772,-117.113406,Rite Aid,pharmacy,,,,,,6612505908,2,2020-12-06T12:11:52Z,95363509,4540953,Adamant1,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",92176.0,92176.0,San Diego,CA,Post Office or large volume customer,92116,Spatial join to ZCTA
32.5846774,-117.0396173,iSmile Dental,dentist,,,,,,6630276293,1,2019-07-19T01:22:45Z,72410490,5673171,Adam Espinosa,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",91911.0,91911.0,Chula Vista,CA,Zip Code Area,91911,Zip matches ZCTA
32.8217181,-117.100222,Family Dental Groups,dentist,,,,,,6636262598,2,2019-07-22T06:07:43Z,72499902,4705962,mds08011,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",92142.0,92142.0,San Diego,CA,Post Office or large volume customer,92124,Spatial join to ZCTA
32.5843548,-117.1155157,CVS,pharmacy,,,,,,6645111274,1,2019-07-25T00:22:26Z,72622227,5673171,Adam Espinosa,,,,,,,CVS,,,,,,,"{""healthcare"": ""pharmacy""}",91933.0,91933.0,Imperial Beach,CA,Post Office or large volume customer,91932,Spatial join to ZCTA
32.6230532,-116.9706131,Otay Pet Vets,veterinary,,,,,,6689869471,1,2019-08-07T00:23:23Z,73087836,5673171,Adam Espinosa,,,Mo-Sa 07:00-19:00; Su 09:00-18:00,,,,,,,,,,,{},91913.0,91913.0,Chula Vista,CA,Zip Code Area,91913,Zip matches ZCTA
32.5846735,-117.0603452,Dental Arts of Palm Avenue,dentist,,,,,,6704984951,1,2019-08-13T05:06:36Z,73290337,5673171,Adam Espinosa,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",91909.0,91909.0,Chula Vista,CA,Post Office or large volume customer,91911,Spatial join to ZCTA
33.0203277,-117.1243741,Del Sur Ranch Dental,dentist,,,,,,6744125932,1,2019-08-25T14:55:08Z,73719407,4085780,rivermont,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",92127.0,92127.0,San Diego,CA,Zip Code Area,92127,Zip matches ZCTA
32.9904408,-117.1595738,I-Orthodontics,dentist,,,,,,6757822381,1,2019-08-29T20:14:29Z,73897917,10261900,4barney4,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",92067.0,92067.0,Rancho Santa Fe,CA,Zip Code Area,92067,Zip matches ZCTA
32.9898109,-117.1597883,Santaluz Animal Care,veterinary,,,,,,6757822382,1,2019-08-29T20:14:29Z,73897917,10261900,4barney4,,,,,,,,,,,,,,{},92172.0,92172.0,San Diego,CA,Post Office or large volume customer,92129,Spatial join to ZCTA
32.8212986,-117.1016631,Rite Aid,pharmacy,,,,,,6786403115,2,2020-09-12T04:10:44Z,90783023,4705962,mds08011,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",92142.0,92142.0,San Diego,CA,Post Office or large volume customer,92124,Spatial join to ZCTA
33.0189971,-117.1108881,CVS Pharmacy,pharmacy,,,,,,6794400512,1,2019-09-14T04:45:53Z,74461976,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",92127.0,92127.0,San Diego,CA,Zip Code Area,92127,Zip matches ZCTA
32.6807518,-117.1157186,Branch Health Clinic NBSD,clinic,,,,,,6838146389,3,2020-03-04T03:19:39Z,81752271,8567408,TravGW,,,Mo-Fr 06:00-16:00,,(619) 556-8101,https://www.med.navy.mil/sites/nmcsd/Pages/Patients/NBHC-NBSD-Medical.aspx,,,,U.S. Navy,,,,"{""air_conditioning"": ""yes"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""general;clinic"", ""operator:type"": ""government"", ""ph"": ""off""}",92113.0,92113.0,San Diego,CA,Zip Code Area,92113,Zip matches ZCTA
32.6813532,-117.1152656,Branch Health Clinic Dental NBSD,dentist,,,,,,6838146390,3,2019-10-26T21:58:31Z,76253692,1732956,Neebski,,,,,,,,,,U.S. Navy,,,,"{""healthcare"": ""dentist""}",92113.0,92113.0,San Diego,CA,Zip Code Area,92113,Zip matches ZCTA
32.4970475,-116.9610973,Yzma Farmacia,pharmacy,,,,,,6852321645,1,2019-10-04T17:22:29Z,75297442,3069699,anakes,,,,,,,,,,,,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",92158.0,92158.0,San Diego,CA,Post Office or large volume customer,92154,Spatial join to ZCTA
32.5951521,-117.0618978,The Pet Clinic,veterinary,,,,,,6865181216,1,2019-10-09T23:39:21Z,75485631,5673171,Adam Espinosa,,,,,,,,,,,,,,{},91909.0,91909.0,Chula Vista,CA,Post Office or large volume customer,91911,Spatial join to ZCTA
32.9570398,-117.0412211,Walgreens,pharmacy,,,,,,6897267045,1,2019-10-19T04:14:32Z,75919156,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",92074.0,92074.0,Poway,CA,Post Office or large volume customer,92064,Spatial join to ZCTA
33.04636,-117.2831696,CVS Pharmacy,pharmacy,,,,,,6897269330,1,2019-10-19T04:12:40Z,75919138,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",92023.0,92023.0,Encinitas,CA,Post Office or large volume customer,92024,Spatial join to ZCTA
32.6101456,-117.0693094,Mohammed K. Elsayed Family Medicine,clinic,,,,,,6933772158,1,2019-10-31T03:57:59Z,76426348,5673171,Adam Espinosa,,,Mo-Fr 09:00-13:00; Mo-Fr 15:00-17:00,,,,,,,,,,,"{""healthcare"": ""clinic"", ""healthcare:speciality"": ""general"", ""level"": ""0""}",91909.0,91909.0,Chula Vista,CA,Post Office or large volume customer,91911,Spatial join to ZCTA
32.8693882,-117.2305203,CVS Pharmacy,pharmacy,,,,,,6959361815,1,2019-11-09T06:26:07Z,76837348,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",92092.0,92092.0,La Jolla,CA,Post Office or large volume customer,92037,Spatial join to ZCTA
32.5300461,-116.9715208,Farmacias UNION,pharmacy,Calzada del Tecnológico,15300,Tijuana,22420,MX,5864575404,2,2018-08-29T01:26:27Z,62088689,6346387,Armando Aguilar Obeso,,,,INEGI;http://gaia.inegi.org.mx/mdm6/?v=bGF0OjMyLjUzMTM5LGxvbjotMTE2Ljk3NjIwLHo6MTUsbDpjMTExc2VydmljaW9z,,,,,,,,,,"{""addr:state"": ""Baja California"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""is_in:country"": ""Estados Unidos Mexicanos"", ""is_in:country_code"": ""MX"", ""is_in:municipality"": ""Tijuana"", ""is_in:state"": ""Baja California"", ""is_in:state_code"": ""BC""}",92143.0,92143.0,San Ysidro,CA,Post Office or large volume customer,92173,Spatial join to ZCTA
